"Filename","RepType Code","Description","Ticker","Date"
"2025021802913925","02002","Change in substantial holding","FRS","2025-02-18"
"2025021802914061","02002","Change in substantial holding","BYH","2025-02-18"
"2025021802914127","02001","Becoming substantial holder","CHC","2025-02-18"
"2025021802914152","03002","Top 20 shareholders","BFG","2025-02-18"
"2025021802914166","02001","Becoming substantial holder","3DA","2025-02-18"
"2025021802914182","02001","Becoming substantial holder","A2M","2025-02-18"
"2025021802914204","03002","Top 20 shareholders","BBL","2025-02-18"
"2025021802914212","02002","Change in substantial holding","DMP","2025-02-18"
"2025021802914216","02002","Change in substantial holding","DSE","2025-02-18"
"2025021802914218","02001","Becoming substantial holder","IEL","2025-02-18"
"2025021802914231","02002","Change in substantial holding","LGI","2025-02-18"
"2025021802914238","02001","Becoming substantial holder","SRI","2025-02-18"
"2025021802914239","02002","Change in substantial holding","BRG","2025-02-18"
"2025021802914240","02002","Change in substantial holding","HLS","2025-02-18"
"2025021802914241","02003","Ceasing to be substantial holder","GNC","2025-02-18"
"2025021802914245","02002","Change in substantial holding","BVS","2025-02-18"
"2025021802914261","02003","Ceasing to be substantial holder","FAL","2025-02-18"
"2025021802914264","02002","Change in substantial holding","AUB","2025-02-18"
"2025021802914265","02001","Becoming substantial holder","PNV","2025-02-18"
"2025021802914267","02001","Becoming substantial holder","BRG","2025-02-18"
"2025021802914268","02002","Change in substantial holding","CTD","2025-02-18"
"2025021802914269","02001","Becoming substantial holder","DEG","2025-02-18"
"2025021802914271","02002","Change in substantial holding","IEL","2025-02-18"
"2025021802914272","02002","Change in substantial holding","RRL","2025-02-18"
"2025021802914273","02003","Ceasing to be substantial holder","CMM","2025-02-18"
"2025021802914274","02003","Ceasing to be substantial holder","SIG","2025-02-18"
"2025021802914275","02003","Ceasing to be substantial holder","ZIP","2025-02-18"
"2025021802914302","03002","Top 20 shareholders","PSQ","2025-02-18"
"2025021902914319","03002","Top 20 shareholders","ILU","2025-02-19"
"2025021902914363","02001","Becoming substantial holder","PLS","2025-02-19"
"2025021902914367","02002","Change in substantial holding","ATH","2025-02-19"
"2025021902914427","03002","Top 20 shareholders","VNT","2025-02-19"
"2025021902914454","02002","Change in substantial holding","LSA","2025-02-19"
"2025021902914572","02002","Change in substantial holding","DCC","2025-02-19"
"2025021902914611","03002","Top 20 shareholders","STO","2025-02-19"
"2025021902914632","02002","Change in substantial holding","IAM","2025-02-19"
"2025021902914643","02002","Change in substantial holding","IMB","2025-02-19"
"2025021902914666","02001","Becoming substantial holder","CAV","2025-02-19"
"2025021902914674","02003","Ceasing to be substantial holder","DMP","2025-02-19"
"2025021902914717","02002","Change in substantial holding","PDI","2025-02-19"
"2025021902914725","02002","Change in substantial holding","AWJ","2025-02-19"
"2025021902914727","02002","Change in substantial holding","ILA","2025-02-19"
"2025021902914733","03002","Top 20 shareholders","ACR","2025-02-19"
"2025021902914754","02002","Change in substantial holding","3DA","2025-02-19"
"2025021902914756","02002","Change in substantial holding","DEM","2025-02-19"
"2025021902914767","02003","Ceasing to be substantial holder","HGH","2025-02-19"
"2025021902914776","02001","Becoming substantial holder","ING","2025-02-19"
"2025021902914807","02003","Ceasing to be substantial holder","NCK","2025-02-19"
"2025021902914810","02002","Change in substantial holding","SSM","2025-02-19"
"2025021902914812","02003","Ceasing to be substantial holder","DGT","2025-02-19"
