"Filename","RepType Code","Description","Ticker","Date"
"2025031802926315","02002","Change in substantial holding","H2G","2025-03-18"
"2025031802926320","02002","Change in substantial holding","PTR","2025-03-18"
"2025031802926330","02002","Change in substantial holding","MIN","2025-03-18"
"2025031802926331","02003","Ceasing to be substantial holder","IEL","2025-03-18"
"2025031802926334","02002","Change in substantial holding","MP1","2025-03-18"
"2025031802926338","02002","Change in substantial holding","TLC","2025-03-18"
"2025031802926345","02003","Ceasing to be substantial holder","TAH","2025-03-18"
"2025031802926346","02002","Change in substantial holding","PMV","2025-03-18"
"2025031802926361","02002","Change in substantial holding","CLV","2025-03-18"
"2025031802926367","02003","Ceasing to be substantial holder","CTN","2025-03-18"
"2025031802926371","02002","Change in substantial holding","VVA","2025-03-18"
"2025031802926381","02002","Change in substantial holding","PL3","2025-03-18"
"2025031802926384","02003","Ceasing to be substantial holder","DYL","2025-03-18"
"2025031802926385","02002","Change in substantial holding","CMB","2025-03-18"
"2025031802926387","02003","Ceasing to be substantial holder","PPT","2025-03-18"
"2025031802926398","02001","Becoming substantial holder","KAR","2025-03-18"
"2025031802926402","02002","Change in substantial holding","BRG","2025-03-18"
"2025031802926404","02003","Ceasing to be substantial holder","ASB","2025-03-18"
"2025031802926405","02002","Change in substantial holding","ATR","2025-03-18"
"2025031902926433","02002","Change in substantial holding","PDN","2025-03-19"
"2025031902926446","02001","Becoming substantial holder","APA","2025-03-19"
"2025031902926475","02001","Becoming substantial holder","INA","2025-03-19"
"2025031902926498","02002","Change in substantial holding","MXR","2025-03-19"
"2025031902926647","02002","Change in substantial holding","RML","2025-03-19"
"2025031902926648","03002","Top 20 shareholders","ADD","2025-03-19"
"2025031902926650","02002","Change in substantial holding","RML","2025-03-19"
"2025031902926662","03002","Top 20 shareholders","RML","2025-03-19"
"2025031902926694","02002","Change in substantial holding","BGD","2025-03-19"
"2025031902926700","02001","Becoming substantial holder","HT8","2025-03-19"
"2025031902926708","03002","Top 20 shareholders","TZN","2025-03-19"
"2025031902926719","02002","Change in substantial holding","PPE","2025-03-19"
"2025031902926735","02002","Change in substantial holding","CTN","2025-03-19"
"2025031902926738","02002","Change in substantial holding","AAU","2025-03-19"
"2025031902926741","02002","Change in substantial holding","IRE","2025-03-19"
"2025031902926742","02002","Change in substantial holding","FCL","2025-03-19"
"2025031902926752","02002","Change in substantial holding","TZL","2025-03-19"
"2025031902926753","02003","Ceasing to be substantial holder","BOE","2025-03-19"
"2025031902926762","03002","Top 20 shareholders","RAN","2025-03-19"
"2025031902926768","02001","Becoming substantial holder","ASB","2025-03-19"
"2025031902926773","02002","Change in substantial holding","GYG","2025-03-19"
"2025031902926778","02002","Change in substantial holding","GAP","2025-03-19"
"2025031902926780","02003","Ceasing to be substantial holder","ASB","2025-03-19"
"2025031902926785","02001","Becoming substantial holder","CGF","2025-03-19"
"2025031902926786","02003","Ceasing to be substantial holder","PRN","2025-03-19"
"2025031902926788","02003","Ceasing to be substantial holder","KAR","2025-03-19"
"2025031902926789","02002","Change in substantial holding","HLS","2025-03-19"
"2025031902926791","02002","Change in substantial holding","SGM","2025-03-19"
"2025031902926798","02002","Change in substantial holding","BRX","2025-03-19"
"2025031902926799","02002","Change in substantial holding","VEA","2025-03-19"
"2025031902926801","02002","Change in substantial holding","BRG","2025-03-19"
