"Filename","RepType Code","Description","Ticker","Date"
"2025031902926806","02001","Becoming substantial holder","KAR","2025-03-19"
"2025031902926807","02002","Change in substantial holding","MP1","2025-03-19"
"2025031902926814","02001","Becoming substantial holder","DYL","2025-03-19"
"2025031902926819","02002","Change in substantial holding","WOA","2025-03-19"
"2025031902926832","02002","Change in substantial holding","VAU","2025-03-19"
"2025032002926842","02003","Ceasing to be substantial holder","PL3","2025-03-20"
"2025032002926843","02002","Change in substantial holding","PL3","2025-03-20"
"2025032002926849","02002","Change in substantial holding","SIX","2025-03-20"
"2025032002926933","03002","Top 20 shareholders","SIG","2025-03-20"
"2025032002926941","02002","Change in substantial holding","MXR","2025-03-20"
"2025032002927061","02001","Becoming substantial holder","ERD","2025-03-20"
"2025032002927077","02001","Becoming substantial holder","AOV","2025-03-20"
"2025032002927100","02002","Change in substantial holding","DDR","2025-03-20"
"2025032002927106","02002","Change in substantial holding","VRL","2025-03-20"
"2025032002927138","02001","Becoming substantial holder","Z2U","2025-03-20"
"2025032002927155","02002","Change in substantial holding","KNB","2025-03-20"
"2025032002927172","02002","Change in substantial holding","GTK","2025-03-20"
"2025032002927178","02001","Becoming substantial holder","CMM","2025-03-20"
"2025032002927183","02002","Change in substantial holding","DGT","2025-03-20"
"2025032002927194","02001","Becoming substantial holder","ASB","2025-03-20"
"2025032002927195","02001","Becoming substantial holder","OBM","2025-03-20"
"2025032002927196","02003","Ceasing to be substantial holder","JLG","2025-03-20"
"2025032002927197","02003","Ceasing to be substantial holder","MND","2025-03-20"
"2025032002927199","02002","Change in substantial holding","RMS","2025-03-20"
"2025032002927202","02002","Change in substantial holding","ORA","2025-03-20"
"2025032002927208","02003","Ceasing to be substantial holder","PPE","2025-03-20"
"2025032002927218","02002","Change in substantial holding","PNT","2025-03-20"
"2025032002927224","02002","Change in substantial holding","OBM","2025-03-20"
"2025032102927238","02002","Change in substantial holding","CZR","2025-03-21"
"2025032102927239","02002","Change in substantial holding","SPR","2025-03-21"
"2025032102927242","02002","Change in substantial holding","NHC","2025-03-21"
"2025032102927248","02001","Becoming substantial holder","ERM","2025-03-21"
"2025032102927249","02001","Becoming substantial holder","RMS","2025-03-21"
"2025032102927316","03002","Top 20 shareholders","LFS","2025-03-21"
"2025032102927346","02002","Change in substantial holding","IAM","2025-03-21"
"2025032102927356","03002","Top 20 shareholders","TML","2025-03-21"
"2025032102927377","02002","Change in substantial holding","AHC","2025-03-21"
"2025032102927378","02003","Ceasing to be substantial holder","SSM","2025-03-21"
"2025032102927382","02002","Change in substantial holding","MCM","2025-03-21"
"2025032102927384","02002","Change in substantial holding","ILA","2025-03-21"
"2025032102927385","02002","Change in substantial holding","PL3","2025-03-21"
"2025032102927399","02002","Change in substantial holding","FRS","2025-03-21"
"2025032102927456","02003","Ceasing to be substantial holder","ERM","2025-03-21"
"2025032102927466","02002","Change in substantial holding","ADC","2025-03-21"
"2025032102927496","02003","Ceasing to be substantial holder","KAR","2025-03-21"
"2025032102927497","02003","Ceasing to be substantial holder","PRN","2025-03-21"
"2025032102927517","02002","Change in substantial holding","IPB","2025-03-21"
"2025032102927545","03002","Top 20 shareholders","OM1","2025-03-21"
"2025032102927548","02002","Change in substantial holding","INV","2025-03-21"
"2025032102927552","03002","Top 20 shareholders","SIG","2025-03-21"
