"Filename","RepType Code","Description","Ticker","Date"
"2024110802878588","02003","Ceasing to be substantial holder","AAM","2024-11-08"
"2024110802878592","02003","Ceasing to be substantial holder","A2M","2024-11-08"
"2024110802878596","02002","Change in substantial holding","AVG","2024-11-08"
"2024110802878607","02002","Change in substantial holding","XRG","2024-11-08"
"2024110802878608","02003","Ceasing to be substantial holder","XRG","2024-11-08"
"2024110802878610","02002","Change in substantial holding","FNX","2024-11-08"
"2024110802878644","03002","Top 20 shareholders","ANZ","2024-11-08"
"2024110802878668","02002","Change in substantial holding","ICU","2024-11-08"
"2024110802878674","02002","Change in substantial holding","DBF","2024-11-08"
"2024110802878679","02001","Becoming substantial holder","SYR","2024-11-08"
"2024110802878697","02002","Change in substantial holding","NCK","2024-11-08"
"2024110802878713","02001","Becoming substantial holder","COH","2024-11-08"
"2024110802878726","02003","Ceasing to be substantial holder","QAN","2024-11-08"
"2024110802878741","02002","Change in substantial holding","ATX","2024-11-08"
"2024110802878764","02003","Ceasing to be substantial holder","CHN","2024-11-08"
"2024110802878765","02001","Becoming substantial holder","IMD","2024-11-08"
"2024110802878783","02003","Ceasing to be substantial holder","AI1","2024-11-08"
"2024110802878789","02003","Ceasing to be substantial holder","COD","2024-11-08"
"2024110802878790","02002","Change in substantial holding","KCC","2024-11-08"
"2024110802878797","02003","Ceasing to be substantial holder","KCC","2024-11-08"
"2024110802878800","02001","Becoming substantial holder","DRR","2024-11-08"
"2024110802878805","02003","Ceasing to be substantial holder","IPH","2024-11-08"
"2024110802878810","02002","Change in substantial holding","SFR","2024-11-08"
"2024110802878835","02002","Change in substantial holding","AZI","2024-11-08"
"2024111102878847","02003","Ceasing to be substantial holder","RLL","2024-11-11"
"2024111102878848","02002","Change in substantial holding","LRS","2024-11-11"
"2024111102878851","02002","Change in substantial holding","ICG","2024-11-11"
"2024111102878882","02001","Becoming substantial holder","COD","2024-11-11"
"2024111102878934","02001","Becoming substantial holder","IAM","2024-11-11"
"2024111102878951","02002","Change in substantial holding","SWP","2024-11-11"
"2024111102878959","02002","Change in substantial holding","ASL","2024-11-11"
"2024111102879010","02003","Ceasing to be substantial holder","FID","2024-11-11"
"2024111102879074","02002","Change in substantial holding","BCN","2024-11-11"
"2024111102879108","02002","Change in substantial holding","IME","2024-11-11"
"2024111102879122","02002","Change in substantial holding","NWH","2024-11-11"
"2024111102879153","02002","Change in substantial holding","FSI","2024-11-11"
"2024111102879161","02003","Ceasing to be substantial holder","MEK","2024-11-11"
"2024111102879176","02002","Change in substantial holding","MKG","2024-11-11"
"2024111102879177","02002","Change in substantial holding","MHK","2024-11-11"
"2024111102879199","02002","Change in substantial holding","YRL","2024-11-11"
"2024111102879211","02001","Becoming substantial holder","ADY","2024-11-11"
"2024111102879213","02001","Becoming substantial holder","GDA","2024-11-11"
"2024111102879215","03002","Top 20 shareholders","NML","2024-11-11"
"2024111102879220","02002","Change in substantial holding","CLE","2024-11-11"
"2024111102879221","02001","Becoming substantial holder","CHC","2024-11-11"
"2024111102879222","02003","Ceasing to be substantial holder","WEB","2024-11-11"
"2024111102879223","02001","Becoming substantial holder","GDA","2024-11-11"
"2024111102879236","02001","Becoming substantial holder","CHC","2024-11-11"
"2024111102879246","02001","Becoming substantial holder","EBG","2024-11-11"
"2024111102879250","02002","Change in substantial holding","SIG","2024-11-11"
