"Filename","RepType Code","Description","Ticker","Date"
"2024112802887317","02003","Ceasing to be substantial holder","GTN","2024-11-28"
"2024112802887330","02003","Ceasing to be substantial holder","IMI","2024-11-28"
"2024112802887334","02003","Ceasing to be substantial holder","ATV","2024-11-28"
"2024112802887378","02002","Change in substantial holding","AUC","2024-11-28"
"2024112802887545","02002","Change in substantial holding","IPG","2024-11-28"
"2024112802887546","02002","Change in substantial holding","APZ","2024-11-28"
"2024112802887548","02002","Change in substantial holding","JYC","2024-11-28"
"2024112802887553","02002","Change in substantial holding","SMS","2024-11-28"
"2024112802887561","02003","Ceasing to be substantial holder","G50","2024-11-28"
"2024112802887574","02002","Change in substantial holding","EGG","2024-11-28"
"2024112802887590","02002","Change in substantial holding","OMA","2024-11-28"
"2024112802887591","02002","Change in substantial holding","VG1","2024-11-28"
"2024112802887635","02002","Change in substantial holding","LLC","2024-11-28"
"2024112802887637","02002","Change in substantial holding","PLS","2024-11-28"
"2024112802887663","02002","Change in substantial holding","PPC","2024-11-28"
"2024112802887668","02002","Change in substantial holding","PNR","2024-11-28"
"2024112802887670","02002","Change in substantial holding","PPC","2024-11-28"
"2024112802887679","02003","Ceasing to be substantial holder","PGO","2024-11-28"
"2024112802887681","02002","Change in substantial holding","OMA","2024-11-28"
"2024112802887690","02002","Change in substantial holding","GRV","2024-11-28"
"2024112802887697","02001","Becoming substantial holder","PRN","2024-11-28"
"2024112802887701","02001","Becoming substantial holder","EMR","2024-11-28"
"2024112802887704","02002","Change in substantial holding","ING","2024-11-28"
"2024112802887706","02002","Change in substantial holding","PLS","2024-11-28"
"2024112802887709","02003","Ceasing to be substantial holder","WGX","2024-11-28"
"2024112802887711","02002","Change in substantial holding","BOE","2024-11-28"
"2024112802887717","02003","Ceasing to be substantial holder","CHC","2024-11-28"
"2024112802887723","02001","Becoming substantial holder","CMM","2024-11-28"
"2024112802887739","02001","Becoming substantial holder","A2M","2024-11-28"
"2024112902887780","02003","Ceasing to be substantial holder","IRE","2024-11-29"
"2024112902887802","02003","Ceasing to be substantial holder","SVY","2024-11-29"
"2024112902887806","02002","Change in substantial holding","MKG","2024-11-29"
"2024112902887809","02003","Ceasing to be substantial holder","BRG","2024-11-29"
"2024112902887816","02002","Change in substantial holding","PSQ","2024-11-29"
"2024112902887831","02001","Becoming substantial holder","ARR","2024-11-29"
"2024112902887892","02002","Change in substantial holding","GMN","2024-11-29"
"2024112902887917","03002","Top 20 shareholders","SHV","2024-11-29"
"2024112902887964","02003","Ceasing to be substantial holder","CHC","2024-11-29"
"2024112902888040","02003","Ceasing to be substantial holder","LAU","2024-11-29"
"2024112902888051","02002","Change in substantial holding","ANO","2024-11-29"
"2024112902888060","02002","Change in substantial holding","PPE","2024-11-29"
"2024112902888068","03002","Top 20 shareholders","PFT","2024-11-29"
"2024112902888130","02002","Change in substantial holding","NOV","2024-11-29"
"2024112902888134","02003","Ceasing to be substantial holder","SWF","2024-11-29"
"2024112902888135","02002","Change in substantial holding","SIS","2024-11-29"
"2024112902888157","02001","Becoming substantial holder","EML","2024-11-29"
"2024112902888200","02002","Change in substantial holding","LRK","2024-11-29"
"2024112902888257","02002","Change in substantial holding","OFX","2024-11-29"
"2024112902888346","02003","Ceasing to be substantial holder","SIQ","2024-11-29"
"2024112902888364","02001","Becoming substantial holder","ACL","2024-11-29"
